time_s,soc,battery_core_temp_c,battery_surface_temp_c,requested_station_power_w,grid_power_w,charger_loss_w,dc_bus_power_w,auxiliary_power_w,accepted_battery_power_w,curtailed_station_power_w,battery_current_a,battery_heat_w,temperature_factor,soc_factor,limiting_reason,power_ledger_residual_w,incremental_aging_damage,cumulative_aging_damage
160.0,0.2609514253590657,16.83855396348477,15.5952242461113,220000.0,220000.00000000003,11000.0,209000.00000000003,580.0,208420.00000000003,0.0,-530.3108420419961,15871.827223114844,1.0,1.0,station,0.0,1.2530143700723474e-06,3.17715920573956e-05
165.0,0.26468231668523995,17.039982336331896,15.547628467244296,220000.0,219999.9999999999,11000.0,208999.9999999999,580.0,208419.9999999999,8.731149137020111e-11,-530.1792937195044,15781.021628983493,1.0,1.0,station,0.0,1.2612059028770233e-06,3.3032797960272624e-05
170.0,0.268412266366811,17.238986512453994,15.505125898256258,220000.0,219999.99999999997,11000.0,208999.99999999997,580.0,208419.99999999997,2.9103830456733704e-11,-530.0454810653598,15691.411855532891,1.0,1.0,station,0.0,1.2693198324220763e-06,3.4302117792694704e-05
175.0,0.27214125901463115,17.43561945488435,15.467554128149606,220000.0,220000.00000000003,11000.0,209000.00000000003,580.0,208420.00000000003,0.0,-529.9094815323429,15602.970658102073,1.0,1.0,station,0.0,1.2773571959331822e-06,3.5579474988627883e-05
180.0,0.2758692797672742,17.629932701991905,15.434755438065,220000.0,219999.99999999997,11000.0,208999.99999999997,580.0,208419.99999999997,2.9103830456733704e-11,-529.7713701124371,15515.671604333442,1.0,1.0,station,0.0,1.285319025231318e-06,3.6864794013859204e-05
185.0,0.27959631427432025,17.82197640839164,15.406576667832331,220000.0,219999.99999999994,11000.0,208999.99999999994,580.0,208419.99999999994,5.820766091346741e-11,-529.6312194223285,15429.489046672348,1.0,1.0,station,0.0,1.2932063459804732e-06,3.815800035983968e-05
190.0,0.28332234868021944,18.011799384634692,15.382869086324966,220000.0,219999.99999999994,11000.0,208999.99999999994,580.0,208419.99999999994,5.820766091346741e-11,-529.4890997856726,15344.39809588444,1.0,1.0,station,0.0,1.3010201769938403e-06,3.9459020536833515e-05
195.0,0.28704736960871313,18.19944913571617,15.36348826550776,220000.0,220000.00000000006,11000.0,209000.00000000006,580.0,208420.00000000006,0.0,-529.3450793122641,15260.374595550034,1.0,1.0,station,0.0,1.308761529595403e-06,4.0767782066428915e-05
200.0,0.2907713641477911,18.384971898437446,15.348293958072567,220000.0,219999.9999999999,11000.0,208999.9999999999,580.0,208419.9999999999,8.731149137020111e-11,-529.1992239742344,15177.395097496152,1.0,1.0,station,0.0,1.316431407034015e-06,4.208421347346293e-05
205.0,0.29449431983516466,18.568412677658372,15.337149978558113,220000.0,220000.0,11000.0,209000.0,580.0,208420.0,0.0,-529.0515976794015,15095.436838129159,1.0,1.0,station,0.0,1.324030803947116e-06,4.340824427741005e-05
210.0,0.29821622464423714,18.74981528147381,15.32992408785406,220000.0,220000.00000000003,11000.0,209000.00000000003,580.0,208420.00000000003,0.0,-528.902262341878,15014.47771563134,1.0,1.0,station,0.0,1.3315607058713544e-06,4.47398049832814e-05
215.0,0.3019370669705524,18.92922235534766,15.326487880992063,220000.0,220000.00000000015,11000.00000000003,209000.00000000012,580.0,208420.00000000012,0.0,-528.751277950061,14934.496267988106,1.0,1.0,station,0.0,1.3390220887976044e-06,4.6078827072079004e-05
220.0,0.3056568356187042,19.10667541523657,15.326716678129458,220000.0,220000.00000000003,11000.0,209000.00000000003,580.0,208420.00000000003,0.0,-528.5987026320981,14855.471651812171,1.0,1.0,station,0.0,1.3464159187678312e-06,4.742524299084684e-05
225.0,0.30937551978968936,19.282214879734376,15.330489418633926,220000.0,220000.0,11000.0,209000.0,580.0,208420.0,0.0,-528.44459271894,14777.383621933926,1.0,1.0,station,0.0,1.3537431515115086e-06,4.877898614235835e-05
230.0,0.313093109068688,19.45588010126739,15.337688558180222,220000.0,219999.99999999997,11000.0,208999.99999999997,580.0,208419.99999999997,2.9103830456733704e-11,-528.2890028050663,14700.212511727328,1.0,1.0,station,0.0,1.3610047321192815e-06,5.013999087447763e-05
235.0,0.31680959341325565,19.627709396369625,15.34819996877259,220000.0,219999.99999999997,11000.0,208999.99999999997,580.0,208419.99999999997,2.9103830456733704e-11,-528.1319858069863,14623.939214142973,1.0,1.0,station,0.0,1.3682015947517578e-06,5.150819246922939e-05
240.0,0.3205249631419121,19.79774007506612,15.361912841609017,220000.0,220000.0,11000.0,209000.0,580.0,208420.0,0.0,-527.9735930195989,14548.545163420626,1.0,1.0,station,0.0,1.3753346623813933e-06,5.288352713161078e-05
245.0,0.32423920892311187,19.96600846939166,15.378719592705927,220000.0,220000.00000000003,11000.0,209000.00000000003,580.0,208420.00000000003,0.0,-527.8138741704956,14474.012317454728,1.0,1.0,station,0.0,1.382404846565455e-06,5.4265931978176236e-05
250.0,0.32795232176458355,20.132549961071227,15.398515771204286,220000.0,220000.00000000006,11000.0,209000.00000000006,580.0,208420.00000000006,0.0,-527.6528774722908,14400.323140787685,1.0,1.0,station,0.0,1.3894130472482685e-06,5.5655345025424506e-05
255.0,0.3316642930030236,20.297399008387767,15.421199970280352,220000.0,220000.0,11000.0,209000.0,580.0,208420.0,0.0,-527.4906496730533,14327.460588206628,1.0,1.0,station,0.0,1.3963601525909376e-06,5.705170517801544e-05
260.0,0.33537511429413225,20.460589172261976,15.446673740586572,220000.0,220000.0,11000.0,209000.0,580.0,208420.0,0.0,-527.3272361049179,14255.408088920592,1.0,1.0,station,0.0,1.4032470388268754e-06,5.8454952216842315e-05
