time_s,soc,battery_core_temp_c,battery_surface_temp_c,requested_station_power_w,grid_power_w,charger_loss_w,dc_bus_power_w,auxiliary_power_w,accepted_battery_power_w,curtailed_station_power_w,battery_current_a,battery_heat_w,temperature_factor,soc_factor,limiting_reason,power_ledger_residual_w,incremental_aging_damage,cumulative_aging_damage
295.0,0.47230581594012155,34.35241326954903,27.81806491769356,250000.0,233328.43198228328,11666.421599114168,221662.0103831691,3346.6666666666665,218315.34371650245,16671.568017716723,-550.0000000000001,10731.900364406236,1.0,1.0,target_soc,0.0,2.382318701144788e-06,0.0001271549806103406
300.0,0.4761761863104919,34.46048680065396,27.513919625715083,250000.0,233431.8142039553,11671.59071019778,221760.2234937575,3346.6666666666665,218413.55682709086,16568.18579604471,-550.0,10696.640737679372,1.0,1.0,target_soc,0.0,2.390383167381963e-06,0.00012954536377772258
305.0,0.48004655668086227,34.56604696641767,27.218739054310852,250000.0,233535.8141187954,11676.790705939784,221859.0234128556,3346.6666666666665,218512.35674618895,16464.185881204612,-549.9999999999999,10662.268124518803,1.0,1.0,target_soc,0.0,2.3982800339764497e-06,0.00013194364381169903
310.0,0.4839169270512326,34.66916247250874,26.93227240952962,250000.0,233640.40468014023,11682.02023400701,221958.38444613322,3346.6666666666665,218611.71777946656,16359.59531985977,-550.0000000000002,10628.755469521328,1.0,1.0,target_soc,0.0,2.406013053853826e-06,0.00013434965686555286
315.0,0.487787297421603,34.76990008313382,26.65427588139821,250000.0,233745.55976307945,11687.277988153975,222058.28177492548,3346.6666666666665,218711.61510825882,16254.440236920549,-550.0000000000005,10596.076631438205,1.0,1.0,target_soc,0.0,2.413585914270101e-06,0.00013676324277982297
320.0,0.49165766779197334,34.86832467723452,26.384512448871714,250000.0,233851.2541289327,11692.562706446653,222158.69142248604,3346.6666666666665,218812.02475581938,16148.745871067309,-549.9999999999997,10564.206348312466,1.0,1.0,target_soc,0.0,2.4210022367351164e-06,0.00013918424501655808
325.0,0.4955280381623437,34.964499302989445,26.12275169027059,250000.0,233957.46339130876,11697.873169565457,222259.5902217433,3346.6666666666665,218912.92355507665,16042.53660869124,-549.9999999999999,10533.120204152063,1.0,1.0,target_soc,0.0,2.4282655770312823e-06,0.00014161251059358935
330.0,0.49939840853271406,35.05848523067664,25.86876959904801,250000.0,234064.16398366014,11703.20819918302,222360.95578447712,3346.6666666666665,219014.28911781046,15935.836016339861,-550.0,10502.794597059916,1.0,1.0,target_soc,0.0,2.4353794253206674e-06,0.00014404789001891
335.0,0.5032687789030844,35.15034200394939,25.62234840473547,250000.0,234171.3331282659,11708.566656413313,222462.76647185258,3346.6666666666665,219116.09980518592,15828.666871734109,-549.9999999999998,10473.206708748294,1.0,1.0,target_soc,0.0,2.442347206333802e-06,0.0001464902372252438
340.0,0.5071391492734548,35.24012748957657,25.383276398919058,250000.0,234278.94880656357,11713.947440328193,222565.00136623537,3346.6666666666665,219218.33469956872,15721.051193436433,-549.9999999999998,10444.334475367337,1.0,1.0,target_soc,0.0,2.463625201824566e-06,0.00014895386242706838
345.0,0.5110095196438252,35.32789792569674,25.15134776610319,250000.0,234386.98973076444,11719.349486538238,222667.6402442262,3346.6666666666665,219320.97357755955,15613.010269235558,-550.0000000000002,10416.15655958241,1.0,1.0,target_soc,0.0,2.487620510388638e-06,0.00015144148293745702
350.0,0.5148798900141957,35.41370796863349,24.92636241932271,250000.0,234495.4353166884,11724.771765834419,222770.663550854,3346.6666666666665,219423.99688418733,15504.56468331159,-550.0000000000001,10388.652323838609,1.0,1.0,target_soc,0.0,2.511692005449435e-06,0.00015395317494290646
355.0,0.5187502603845661,35.49761073831791,24.708125840368425,250000.0,234604.2656577594,11730.21328288797,222874.05237487142,3346.6666666666665,219527.38570820476,15395.734342240612,-549.9999999999999,10361.801804754246,1.0,1.0,target_soc,0.0,2.535841860657921e-06,0.00015648901680356437
360.0,0.5226206307549365,35.57965786236221,24.496448924494963,250000.0,234713.461500101,11735.673075005063,222977.78842509593,3346.6666666666665,219631.12175842928,15286.538499899005,-549.9999999999999,10335.585688587898,1.0,1.0,target_soc,0.0,2.56007224936852e-06,0.0001590490890529329
365.0,0.5264910011253069,35.65989951882718,24.291147829483766,250000.0,234823.0042186807,11741.15021093405,223081.85400774665,3346.6666666666665,219735.18734108,15176.995781319303,-550.0,10309.98528772731,1.0,1.0,target_soc,0.0,2.584385344163071e-06,0.00016163347439709596
370.0,0.5303613714956773,35.73838447772456,24.092043828937648,250000.0,234932.87579445244,11746.643789722642,223186.2320047298,3346.6666666666665,219839.56533806314,15067.12420554756,-550.0,10284.982518150991,1.0,1.0,target_soc,0.0,2.6087833164159334e-06,0.0001642422577135119
375.0,0.5342317418660477,35.815160141293994,23.898963169686954,250000.0,235043.05879244723,11752.152939622378,223290.90585282486,3346.6666666666665,219944.2391861582,14956.941207552765,-549.9999999999995,10260.559877815995,1.0,1.0,target_soc,0.0,2.633268335898113e-06,0.00016687552604941
380.0,0.5381021122364181,35.89027258309291,23.71173693319089,250000.0,235153.53634076976,11757.676817038504,223395.85952373125,3346.6666666666665,220049.1928570646,14846.463659230241,-549.9999999999997,10236.700425928102,1.0,1.0,target_soc,0.0,2.657842570418556e-06,0.00016953336861982857
385.0,0.5419724826067885,35.96376658593619,23.530200900820844,250000.0,235264.29211045278,11763.214605522662,223501.07750493012,3346.6666666666665,220154.41083826346,14735.707889547222,-550.0000000000001,10213.38776305253,1.0,1.0,target_soc,0.0,2.6825081855005923e-06,0.00017221587680532916
390.0,0.545842852977159,36.035685678721485,23.354195422915943,250000.0,235375.3102961339,11768.765514806699,223606.5447813272,3346.6666666666665,220259.87811466053,14624.689703866112,-550.0,10190.606012026306,1.0,1.0,target_soc,0.0,2.7072673440917837e-06,0.00017492314414942095
395.0,0.5497132233475294,36.10607217217449,23.183565291504095,250000.0,235486.57559751536,11774.328779875766,223712.2468176396,3346.6666666666665,220365.58015097294,14513.424402484641,-550.0,10168.339799634892,1.0,1.0,target_soc,0.0,2.7321222063054764e-06,0.00017765526635572643
400.0,0.5535835937178998,36.17496719354769,23.01815961658499,250000.0,235598.07320156627,11779.90366007833,223818.16954148794,3346.6666666666665,220471.50287482128,14401.926798433735,-549.9999999999999,10146.57423901761,1.0,1.0,target_soc,0.0,2.757074929192298e-06,0.00018041234128491872
405.0,0.5574539640882702,36.24241072030457,22.85783170587444,250000.0,235709.78876543837,11785.489438271936,223924.29932716643,3346.6666666666665,220577.63266049977,14290.211234561633,-550.0,10125.294912768859,1.0,0.9920364584046671,target_soc,0.0,2.7821276665401086e-06,0.00018319446895145882
410.0,0.5613243344586406,36.308441612820616,22.702438947912288,250000.0,235821.70840005833,11791.085420002928,224030.6229800554,3346.6666666666665,220683.95631338874,14178.291599941673,-549.9999999999997,10104.487856703123,1.0,0.9834356353593996,target_soc,0.0,2.807282568700838e-06,0.00018600175152015967
415.0,0.565194704829011,36.373097646131,22.551842698439085,250000.0,235933.81865436997,11796.690932718513,224137.12772165146,3346.6666666666665,220790.4610549848,14066.18134563003,-550.0000000000002,10084.139544254165,1.0,0.9748348123141319,target_soc,0.0,2.8325417824427942e-06,0.00018883429330260248
420.0,0.5690650751993814,36.43641554075411,22.405908169949253,250000.0,236046.10650019022,11802.30532500951,224243.8011751807,3346.6666666666665,220897.13450851405,13953.893499809783,-550.0000000000001,10064.236871479352,1.0,0.9662339892688644,target_soc,0.0,2.8579074508270247e-06,0.0001916922007534295
425.0,0.5729354455697518,36.49843099261907,22.26450432433126,250000.0,236158.5593176607,11807.92796588305,224350.63135177764,3346.6666666666665,221003.964685111,13841.440682339307,-550.0,10044.767142642957,1.0,0.9576331662235968,target_soc,0.0,2.8833817131064765e-06,0.000194575582466536
430.0,0.5768058159401223,36.55917870212437,22.12750376850781,250000.0,236271.16488125888,11813.558244062966,224457.60663719592,3346.6666666666665,221110.93997052926,13728.835118741117,-549.9999999999998,10025.718056351983,1.0,0.9490323431783292,target_soc,0.0,2.908966704646584e-06,0.0001974845491711826
